TRINITY_DN20713_c0_g1_i1	42	-30.005267	-30.005267	-30.005267	-2.079256	-30.005267	-30.005267	-2.079256	-30.005267	-2.079256	0.000000
TRINITY_DN20713_c0_g1_i1	43	0.000000	-2.079276	-2.079276	-2.079276	-30.005328	-30.005328	-30.005328	-30.005328	-30.005328	-30.005328
TRINITY_DN20713_c0_g1_i1	44	0.000000	-2.079268	-2.079268	-2.079268	-29.775044	-29.775044	-29.775044	-29.775044	-29.775044	-29.775044
TRINITY_DN20713_c0_g1_i1	45	-39.162611	-39.162611	-39.162611	-2.772298	-39.162611	-39.162611	-2.772298	-39.162611	-2.772298	0.000000
TRINITY_DN20713_c0_g1_i1	46	-39.392951	-39.392951	-39.392951	-2.772325	-39.392951	-39.392951	-2.772325	-39.392951	-2.772325	0.000000
TRINITY_DN20713_c0_g1_i1	47	-39.392951	-39.392951	-39.392951	-2.772325	-39.392951	-39.392951	-2.772325	-39.392951	-2.772325	0.000000
TRINITY_DN20713_c0_g1_i1	48	-39.392951	-39.392951	-2.772325	-39.392951	-39.392951	-2.772325	-39.392951	0.000000	-2.772325	-39.392951
TRINITY_DN20713_c0_g1_i1	49	0.000000	-2.772361	-2.772361	-2.772361	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319
TRINITY_DN20713_c0_g1_i1	50	-39.853598	-39.853598	-39.853598	-2.772368	-39.853598	-39.853598	-2.772368	-39.853598	-2.772368	0.000000
TRINITY_DN20713_c0_g1_i1	51	-39.392951	-39.392951	-39.392951	-2.772325	-39.392951	-39.392951	-2.772325	-39.392951	-2.772325	0.000000
TRINITY_DN20713_c0_g1_i1	52	-39.392951	-2.772325	-39.392951	-39.392951	0.000000	-2.772325	-2.772325	-39.392951	-39.392951	-39.392951
TRINITY_DN20713_c0_g1_i1	53	0.000000	-2.772347	-2.772347	-2.772347	-39.623275	-39.623275	-39.623275	-39.623275	-39.623275	-39.623275
TRINITY_DN20713_c0_g1_i1	54	-39.623275	-39.623275	-39.623275	-2.772347	-39.623275	-39.623275	-2.772347	-39.623275	-2.772347	0.000000
TRINITY_DN20713_c0_g1_i1	55	0.000000	-2.772340	-2.772340	-2.772340	-39.392996	-39.392996	-39.392996	-39.392996	-39.392996	-39.392996
TRINITY_DN20713_c0_g1_i1	56	0.000000	-2.772361	-2.772361	-2.772361	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319
TRINITY_DN20713_c0_g1_i1	57	0.000000	-2.772342	-2.772342	-2.772342	-39.162744	-39.162744	-39.162744	-39.162744	-39.162744	-39.162744
TRINITY_DN20713_c0_g1_i1	58	0.000000	-2.772361	-2.772361	-2.772361	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319	-39.623319
TRINITY_DN20713_c0_g1_i1	59	-39.853598	-39.853598	-2.772368	-39.853598	-39.853598	-2.772368	-39.853598	0.000000	-2.772368	-39.853598
TRINITY_DN20713_c0_g1_i1	60	-38.011217	-38.011217	-38.011217	-2.772264	-38.011217	-38.011217	-2.772264	-38.011217	-2.772264	0.000000
TRINITY_DN20713_c0_g1_i1	61	0.000000	-2.772361	-2.772361	-2.772361	-39.162801	-39.162801	-39.162801	-39.162801	-39.162801	-39.162801
TRINITY_DN20713_c0_g1_i1	62	0.000000	-2.772379	-2.772379	-2.772379	-39.853629	-39.853629	-39.853629	-39.853629	-39.853629	-39.853629
TRINITY_DN20713_c0_g1_i1	63	0.000000	-2.772403	-2.772403	-2.772403	-40.314219	-40.314219	-40.314219	-40.314219	-40.314219	-40.314219
TRINITY_DN20713_c0_g1_i1	64	-40.314219	-40.314219	-40.314219	-2.772403	-40.314219	-40.314219	-2.772403	-40.314219	-2.772403	0.000000
TRINITY_DN20713_c0_g1_i1	65	-40.314219	-40.314219	-2.772403	-40.314219	-40.314219	-2.772403	-40.314219	0.000000	-2.772403	-40.314219
TRINITY_DN20713_c0_g1_i1	66	0.000000	-2.772396	-2.772396	-2.772396	-40.083940	-40.083940	-40.083940	-40.083940	-40.083940	-40.083940
TRINITY_DN20713_c0_g1_i1	67	-40.544530	-40.544530	-40.544530	-2.772420	-40.544530	-40.544530	-2.772420	-40.544530	-2.772420	0.000000
TRINITY_DN20713_c0_g1_i1	68	0.000000	-2.772420	-2.772420	-2.772420	-40.544530	-40.544530	-40.544530	-40.544530	-40.544530	-40.544530
TRINITY_DN20713_c0_g1_i1	69	-40.774809	-40.774809	-2.772427	-40.774809	-40.774809	-2.772427	-40.774809	0.000000	-2.772427	-40.774809
TRINITY_DN20713_c0_g1_i1	70	0.000000	-2.772452	-2.772452	-2.772452	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400
TRINITY_DN20713_c0_g1_i1	71	0.000000	-2.772452	-2.772452	-2.772452	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400
TRINITY_DN20713_c0_g1_i1	72	0.000000	-2.772452	-2.772452	-2.772452	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400
TRINITY_DN20713_c0_g1_i1	73	0.000000	-2.772452	-2.772452	-2.772452	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400	-41.235400
TRINITY_DN20713_c0_g1_i1	74	-41.235405	-41.235405	-41.235405	-2.772454	-41.235405	-41.235405	-2.772454	-41.235405	-2.772454	0.000000
TRINITY_DN20713_c0_g1_i1	75	-41.695963	-41.695963	-41.695963	-2.772467	-41.695963	-41.695963	-2.772467	-41.695963	-2.772467	0.000000
TRINITY_DN20713_c0_g1_i1	76	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	77	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	78	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	79	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	80	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	81	-42.156527	-42.156527	-2.772483	-42.156527	-42.156527	-2.772483	-42.156527	0.000000	-2.772483	-42.156527
TRINITY_DN20713_c0_g1_i1	82	0.000000	-2.772476	-2.772476	-2.772476	-41.926248	-41.926248	-41.926248	-41.926248	-41.926248	-41.926248
TRINITY_DN20713_c0_g1_i1	83	-42.156527	-42.156527	-2.772483	-42.156527	-42.156527	-2.772483	-42.156527	0.000000	-2.772483	-42.156527
TRINITY_DN20713_c0_g1_i1	84	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	85	0.000000	-2.772483	-2.772483	-2.772483	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527	-42.156527
TRINITY_DN20713_c0_g1_i1	86	-42.156527	-42.156527	-2.772483	-42.156527	-42.156527	-2.772483	-42.156527	0.000000	-2.772483	-42.156527
TRINITY_DN20713_c0_g1_i1	87	-41.235411	-41.235411	-41.235411	-2.772455	-41.235411	-41.235411	-2.772455	-41.235411	-2.772455	0.000000
TRINITY_DN20713_c0_g1_i1	88	-41.465684	-2.772460	-41.465684	-41.465684	0.000000	-2.772460	-2.772460	-41.465684	-41.465684	-41.465684
TRINITY_DN20713_c0_g1_i1	89	0.000000	-2.772456	-2.772456	-2.772456	-41.465672	-41.465672	-41.465672	-41.465672	-41.465672	-41.465672
TRINITY_DN20713_c0_g1_i1	90	-41.926248	-41.926248	-41.926248	-2.772476	-41.926248	-41.926248	-2.772476	-41.926248	-2.772476	0.000000
TRINITY_DN20713_c0_g1_i1	91	-41.926248	-41.926248	-2.772476	-41.926248	-41.926248	-2.772476	-41.926248	0.000000	-2.772476	-41.926248
TRINITY_DN20713_c0_g1_i1	92	0.000000	-2.772469	-2.772469	-2.772469	-41.695969	-41.695969	-41.695969	-41.695969	-41.695969	-41.695969
TRINITY_DN20713_c0_g1_i1	93	0.000000	-2.772476	-2.772476	-2.772476	-41.926248	-41.926248	-41.926248	-41.926248	-41.926248	-41.926248
TRINITY_DN20713_c0_g1_i1	94	-42.156527	-42.156527	-2.772483	-42.156527	-42.156527	-2.772483	-42.156527	0.000000	-2.772483	-42.156527
TRINITY_DN20713_c0_g1_i1	95	-41.926248	-2.772476	-41.926248	-41.926248	0.000000	-2.772476	-2.772476	-41.926248	-41.926248	-41.926248
TRINITY_DN20713_c0_g1_i1	96	-41.695969	-41.695969	-41.695969	-2.772469	-41.695969	-41.695969	-2.772469	-41.695969	-2.772469	0.000000
TRINITY_DN20713_c0_g1_i1	97	-41.235393	-41.235393	-41.235393	-2.772450	-41.235393	-41.235393	-2.772450	-41.235393	-2.772450	0.000000
TRINITY_DN20713_c0_g1_i1	98	-40.083955	-2.772401	-40.083955	-40.083955	0.000000	-2.772401	-2.772401	-40.083955	-40.083955	-40.083955
TRINITY_DN20713_c0_g1_i1	99	-39.623321	-39.623321	-39.623321	-2.772362	-39.623321	-39.623321	-2.772362	-39.623321	-2.772362	0.000000
TRINITY_DN20713_c0_g1_i1	100	0.000000	-2.772088	-2.772088	-2.772088	-37.550173	-37.550173	-37.550173	-37.550173	-37.550173	-37.550173
TRINITY_DN20713_c0_g1_i1	101	-41.235400	-2.772452	-41.235400	-41.235400	0.000000	-2.772452	-2.772452	-41.235400	-41.235400	-41.235400
TRINITY_DN20713_c0_g1_i1	102	-41.465684	-2.772460	-41.465684	-41.465684	0.000000	-2.772460	-2.772460	-41.465684	-41.465684	-41.465684
TRINITY_DN20713_c0_g1_i1	103	-41.695963	-41.695963	-41.695963	-2.772467	-41.695963	-41.695963	-2.772467	-41.695963	-2.772467	0.000000
TRINITY_DN20713_c0_g1_i1	104	-41.695963	-41.695963	-41.695963	-2.772467	-41.695963	-41.695963	-2.772467	-41.695963	-2.772467	0.000000
TRINITY_DN20713_c0_g1_i1	105	-41.235373	-2.772443	-41.235373	-41.235373	0.000000	-2.772443	-2.772443	-41.235373	-41.235373	-41.235373
TRINITY_DN20713_c0_g1_i1	106	-41.235373	-41.235373	-41.235373	-2.772443	-41.235373	-41.235373	-2.772443	-41.235373	-2.772443	0.000000
TRINITY_DN20713_c0_g1_i1	107	0.000000	-2.772443	-2.772443	-2.772443	-41.235373	-41.235373	-41.235373	-41.235373	-41.235373	-41.235373
TRINITY_DN20713_c0_g1_i1	108	0.000000	-2.772443	-2.772443	-2.772443	-41.235373	-41.235373	-41.235373	-41.235373	-41.235373	-41.235373
TRINITY_DN20713_c0_g1_i1	109	-40.774809	-2.772427	-40.774809	-40.774809	0.000000	-2.772427	-2.772427	-40.774809	-40.774809	-40.774809
TRINITY_DN20713_c0_g1_i1	110	-40.314176	-40.314176	-2.772388	-40.314176	-40.314176	-2.772388	-40.314176	0.000000	-2.772388	-40.314176
TRINITY_DN20713_c0_g1_i1	111	-39.623319	-39.623319	-39.623319	-2.772361	-39.623319	-39.623319	-2.772361	-39.623319	-2.772361	0.000000
TRINITY_DN20713_c0_g1_i1	112	-40.544499	-40.544499	-40.544499	-2.772410	-40.544499	-40.544499	-2.772410	-40.544499	-2.772410	0.000000
TRINITY_DN20713_c0_g1_i1	113	-40.083908	-40.083908	-40.083908	-2.772385	-40.083908	-40.083908	-2.772385	-40.083908	-2.772385	0.000000
TRINITY_DN20713_c0_g1_i1	114	-39.853585	-39.853585	-39.853585	-2.772364	-39.853585	-39.853585	-2.772364	-39.853585	-2.772364	0.000000
TRINITY_DN20713_c0_g1_i1	115	0.000000	-2.772336	-2.772336	-2.772336	-39.623244	-39.623244	-39.623244	-39.623244	-39.623244	-39.623244
TRINITY_DN20713_c0_g1_i1	116	-30.005398	-30.005398	-30.005398	-2.079300	-30.005398	-30.005398	-2.079300	-30.005398	-2.079300	0.000000
TRINITY_DN20713_c0_g1_i1	117	-29.544808	-29.544808	-29.544808	-2.079275	-29.544808	-29.544808	-2.079275	-29.544808	-2.079275	0.000000
TRINITY_DN20713_c0_g1_i1	118	0.000000	-2.079291	-2.079291	-2.079291	-29.775114	-29.775114	-29.775114	-29.775114	-29.775114	-29.775114
TRINITY_DN20713_c0_g1_i1	119	-30.465931	-2.079305	-30.465931	-30.465931	0.000000	-2.079305	-2.079305	-30.465931	-30.465931	-30.465931
TRINITY_DN20713_c0_g1_i1	120	-30.465931	-30.465931	-30.465931	-2.079305	-30.465931	-30.465931	-2.079305	-30.465931	-2.079305	0.000000
TRINITY_DN20713_c0_g1_i1	121	-30.465931	-30.465931	-30.465931	-2.079305	-30.465931	-30.465931	-2.079305	-30.465931	-2.079305	0.000000
TRINITY_DN20713_c0_g1_i1	122	0.000000	-2.079305	-2.079305	-2.079305	-30.465931	-30.465931	-30.465931	-30.465931	-30.465931	-30.465931
TRINITY_DN20713_c0_g1_i1	123	-30.465931	-30.465931	-30.465931	-2.079305	-30.465931	-30.465931	-2.079305	-30.465931	-2.079305	0.000000
TRINITY_DN20713_c0_g1_i1	124	-30.465931	-30.465931	-30.465931	-2.079305	-30.465931	-30.465931	-2.079305	-30.465931	-2.079305	0.000000
TRINITY_DN20713_c0_g1_i1	125	-30.465931	-30.465931	-30.465931	-2.079305	-30.465931	-30.465931	-2.079305	-30.465931	-2.079305	0.000000
TRINITY_DN20713_c0_g1_i1	126	0.000000	-2.079305	-2.079305	-2.079305	-30.465931	-30.465931	-30.465931	-30.465931	-30.465931	-30.465931
TRINITY_DN20713_c0_g1_i1	127	-21.078263	-21.078263	-21.078263	-1.386241	-21.078263	-21.078263	-1.386241	-21.078263	-1.386241	0.000000
TRINITY_DN20713_c0_g1_i1	128	-21.078263	-21.078263	-21.078263	-1.386241	-21.078263	-21.078263	-1.386241	-21.078263	-1.386241	0.000000
TRINITY_DN20713_c0_g1_i1	129	-21.078263	-21.078263	-21.078263	-1.386241	-21.078263	-21.078263	-1.386241	-21.078263	-1.386241	0.000000
TRINITY_DN20713_c0_g1_i1	130	-20.617700	-20.617700	-20.617700	-1.386226	-20.617700	-20.617700	-1.386226	-20.617700	-1.386226	0.000000
TRINITY_DN20713_c0_g1_i1	131	-20.617700	-20.617700	-20.617700	-1.386226	-20.617700	-20.617700	-1.386226	-20.617700	-1.386226	0.000000
TRINITY_DN20713_c0_g1_i1	132	-20.617700	-20.617700	-1.386226	-20.617700	-20.617700	-1.386226	-20.617700	0.000000	-1.386226	-20.617700
TRINITY_DN20713_c0_g1_i1	133	-20.157137	-20.157137	-20.157137	-1.386210	-20.157137	-20.157137	-1.386210	-20.157137	-1.386210	0.000000
TRINITY_DN20713_c0_g1_i1	134	-20.157137	-20.157137	-20.157137	-1.386210	-20.157137	-20.157137	-1.386210	-20.157137	-1.386210	0.000000
TRINITY_DN20713_c0_g1_i1	135	-19.696546	-19.696546	-19.696546	-1.386186	-19.696546	-19.696546	-1.386186	-19.696546	-1.386186	0.000000
TRINITY_DN20713_c0_g1_i1	136	-19.696546	-19.696546	-1.386186	-19.696546	-19.696546	-1.386186	-19.696546	0.000000	-1.386186	-19.696546
TRINITY_DN20713_c0_g1_i1	137	-19.696546	-19.696546	-1.386186	-19.696546	-19.696546	-1.386186	-19.696546	0.000000	-1.386186	-19.696546
TRINITY_DN20713_c0_g1_i1	138	-19.235955	-1.386161	-19.235955	-19.235955	0.000000	-1.386161	-1.386161	-19.235955	-19.235955	-19.235955
TRINITY_DN20713_c0_g1_i1	139	-19.235955	-19.235955	-1.386161	-19.235955	-19.235955	-1.386161	-19.235955	0.000000	-1.386161	-19.235955
TRINITY_DN20713_c0_g1_i1	140	-18.544981	-18.544981	-18.544981	-1.386095	-18.544981	-18.544981	-1.386095	-18.544981	-1.386095	0.000000
TRINITY_DN20713_c0_g1_i1	141	0.000000	-1.386095	-1.386095	-1.386095	-18.544981	-18.544981	-18.544981	-18.544981	-18.544981	-18.544981
TRINITY_DN20713_c0_g1_i1	142	-18.544981	-1.386095	-18.544981	-18.544981	0.000000	-1.386095	-1.386095	-18.544981	-18.544981	-18.544981
TRINITY_DN20713_c0_g1_i1	143	0.000000	-0.693014	-0.693014	-0.693014	-8.927003	-8.927003	-8.927003	-8.927003	-8.927003	-8.927003
